ID,InfoLink,ImageLink,Name,Gender,Color,Breed,Age,Weight,Located,Treated,FemaleGender,AgeYear,AgeMonth,AgeWeek,AgeDay,ShelterSince,Comment,ScrapedOn
A308287,"https://petharbor.com/detail.asp?ID=A308287&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308287&LOCATION=SNCR,cookies,Female,black & white,guinea pig,6 months old,,S H16,False,True,,6,,,2024-01-10,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-13
A308163,"https://petharbor.com/detail.asp?ID=A308163&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=11&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308163&LOCATION=SNCR, ,,tan & white,dove,,,FOSTER,,,,,,,2024-01-03,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-16
A308164,"https://petharbor.com/detail.asp?ID=A308164&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=11&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308164&LOCATION=SNCR, ,,tan & white,dove,,,FOSTER,,,,,,,2024-01-03,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-16
A307758,"https://petharbor.com/detail.asp?ID=A307758&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A307758&LOCATION=SNCR,lenny,Male,gray,mini lop,,,S H09,False,False,,,,,2024-01-18,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-20
A308552,"https://petharbor.com/detail.asp?ID=A308552&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308552&LOCATION=SNCR,kumquat,Female,agouti & white,shorthaired rabbit,,2.75,S RAB01,False,True,,,,,2024-01-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-20
A308554,"https://petharbor.com/detail.asp?ID=A308554&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=7&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308554&LOCATION=SNCR,clementine,Female,apricot & white,shorthaired rabbit,,2.75,S RAB01,False,True,,,,,2024-01-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-20
A308666,"https://petharbor.com/detail.asp?ID=A308666&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=9&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308666&LOCATION=SNCR,leroy,Male,black,other bird,,,S BARN03,False,False,,,,,2024-01-20,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-24
A308667,"https://petharbor.com/detail.asp?ID=A308667&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=9&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308667&LOCATION=SNCR,roy jr,Male,gold,other bird,,,S BARN03,False,False,,,,,2024-01-20,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-24
A308775,"https://petharbor.com/detail.asp?ID=A308775&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=10&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308775&LOCATION=SNCR,miss g,Female,brown,guinea pig,2 years,,S H13,False,True,2,,,,2024-01-25,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-28
A308877,"https://petharbor.com/detail.asp?ID=A308877&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308877&LOCATION=SNCR,vail,Male/Neutered,white,shorthaired rabbit and mini lop,"1 year, 2 months old",5.0,S H11,True,False,1,1,,,2024-01-29,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-31
A308879,"https://petharbor.com/detail.asp?ID=A308879&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308879&LOCATION=SNCR,aspen,Female,white,lion head,10 months old,4.7,S H05,False,True,,10,,,2024-01-29,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-31
A308880,"https://petharbor.com/detail.asp?ID=A308880&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308880&LOCATION=SNCR,truffle,Female,tan,shorthaired rabbit and mini lop,6 months old,5.2,S H05,False,True,,6,,,2024-01-29,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-31
A308881,"https://petharbor.com/detail.asp?ID=A308881&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308881&LOCATION=SNCR,lavender,Female,white,shorthaired rabbit and mini lop,6 months old,5.1,S H11,False,True,,6,,,2024-01-29,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-31
A308919,"https://petharbor.com/detail.asp?ID=A308919&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308919&LOCATION=SNCR,sundance,,yellow & gray,cockatiel,,,S EXOTICS,,,,,,,2024-01-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-31
A308921,"https://petharbor.com/detail.asp?ID=A308921&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308921&LOCATION=SNCR,bear,,gray,cockatiel,,,S EXOTICS,,,,,,,2024-01-30,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-01-31
A309032,"https://petharbor.com/detail.asp?ID=A309032&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309032&LOCATION=SNCR,graciela,Female,gray,chicken,,,S BARN,False,True,,,,,2024-02-01,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-05
A309043,"https://petharbor.com/detail.asp?ID=A309043&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309043&LOCATION=SNCR,devlin,,green,turtle,4 years old,,S EXOTICS,,,4,,,,2024-02-01,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-05
A309044,"https://petharbor.com/detail.asp?ID=A309044&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=12&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309044&LOCATION=SNCR,fabrizzio,,green,turtle,4 years old,,S EXOTICS,,,4,,,,2024-02-01,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-05
A309174,"https://petharbor.com/detail.asp?ID=A309174&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=11&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309174&LOCATION=SNCR,donald,Male,white,duck,,,S BARN04,False,False,,,,,2024-02-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-07
A309170,"https://petharbor.com/detail.asp?ID=A309170&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=13&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309170&LOCATION=SNCR,poem,Female,brown,shorthaired rabbit,,,S H07,False,True,,,,,2024-02-06,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-10
A309211,"https://petharbor.com/detail.asp?ID=A309211&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=13&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309211&LOCATION=SNCR,lace,Female,brown,shorthaired rabbit,,,S H14,False,True,,,,,2024-02-07,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-10
A309339,"https://petharbor.com/detail.asp?ID=A309339&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309339&LOCATION=SNCR,kiko,Male,white & black,shorthaired rabbit,2 years,4.6,S H09,False,False,2,,,,2024-02-11,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-12
A309340,"https://petharbor.com/detail.asp?ID=A309340&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309340&LOCATION=SNCR,remy,Male,white & brown,shorthaired rabbit,2 years,5.25,S H08,False,False,2,,,,2024-02-11,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-12
A309270,"https://petharbor.com/detail.asp?ID=A309270&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=17&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309270&LOCATION=SNCR,wasabi,Female/Spayed,black & white,pig,3 years old,,S BARN02,True,True,3,,,,2024-02-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-13
A309341,"https://petharbor.com/detail.asp?ID=A309341&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=17&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309341&LOCATION=SNCR,anabelle,Female,black,shorthaired rabbit,10 months old,3.2,S H05,False,True,,10,,,2024-02-11,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-13
A308035,"https://petharbor.com/detail.asp?ID=A308035&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=17&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308035&LOCATION=SNCR,"black saddle eclipse ""diego""",Male,buff & white,horse,22 years old,,FOSTER,False,False,22,,,,2023-12-28,"Black Saddle Eclipse (aka ""Diego""), is a gentle older horse surrendered to us when his previous guardian was unable to continue to provide for him. Diego loads easily, travels quite well, and has been re-gaining weight and muscle while staying at an equine foster home. He's had his feet done, his teeth floated, and he's feeling MUCH better than when he arrived! If you're looking for a companion horse, a therapy horse, or you're just interested in providing a comfortable, safe, and healthy ""retirement home"" for a beautiful and sweet-natured registered palomino American Morgan, please reach out to us so we can put you in touch with Diego's foster mom to arrange a visit and some discussion. This handsome gentleman has been through a lot, so we want to find him a good, loving forever home!",2024-02-15
A308596,"https://petharbor.com/detail.asp?ID=A308596&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A308596&LOCATION=SNCR,poppy,,white,pigeon,,,S EXOTICS,,,,,,,2024-01-16,"Poppy arrived to the shelter with an injured wing, and has made a full recovery!Poppy is wearing an ID band which had untraceable information, so the medical team helped treat the inuries. They are patiently waiting to be adopted to someone with room in an aviary to let them spread their wings. ",2024-02-20
A309631,"https://petharbor.com/detail.asp?ID=A309631&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A309631&LOCATION=SNCR,adeline,Female,white & lilac pt,shorthaired rabbit and rex,,3.9,S H01,False,True,,,,,2024-02-22,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-02-28
A310319,"https://petharbor.com/detail.asp?ID=A310319&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=11&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310319&LOCATION=SNCR,fria,Female/Spayed,white & black,shorthaired rabbit,,7.3,S H14,True,True,,,,,2024-03-13,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-14
A310471,"https://petharbor.com/detail.asp?ID=A310471&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310471&LOCATION=SNCR,monsieur fetta,,white,mouse,,,S EXOTICS,,,,,,,2024-03-16,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-24
A310472,"https://petharbor.com/detail.asp?ID=A310472&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310472&LOCATION=SNCR,seńor gouda,,white,mouse,,,S EXOTICS,,,,,,,2024-03-16,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-24
A310674,"https://petharbor.com/detail.asp?ID=A310674&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310674&LOCATION=SNCR,bluez,Male/Neutered,gray,rex and mini lop,3 years old,5.1,S H17,True,False,3,,,,2024-03-23,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-24
A310675,"https://petharbor.com/detail.asp?ID=A310675&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=15&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310675&LOCATION=SNCR,littlez,Female/Spayed,white & black,shorthaired rabbit,3 years old,6.5,S H18,True,True,3,,,,2024-03-23,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-24
A310765,"https://petharbor.com/detail.asp?ID=A310765&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310765&LOCATION=SNCR,chiti,Male,cream,hamster,9 months old,,S EXOTICS,False,False,,9,,,2024-03-28,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-28
A310026,"https://petharbor.com/detail.asp?ID=A310026&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=16&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310026&LOCATION=SNCR,justin,Male/Neutered,black,shorthaired rabbit,,4.5,FOSTER,True,False,,,,,2024-03-04,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-03-31
A310798,"https://petharbor.com/detail.asp?ID=A310798&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=17&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310798&LOCATION=SNCR,bela,Male,gray & yellow,cockatiel,6 years old,,S EXOTICS,False,False,6,,,,2024-03-29,"Greetings earth dwellers! My name is ""Bela"", like Bela Lugosi.. My previous owners did not handle me much, as they did not seem to know how to co exist with a birdie like me. I like to fly, and need to connect on a 'higher plane""  (haha) I love the finer things in life:  clean air, fresh organic veggies and Evian in my bottle. It's been really lonely in my old tiny cage, so some space and perhaps another fair feathered friend is in order. If you know birds, then I think we will get along just fine!",2024-04-01
A310739,"https://petharbor.com/detail.asp?ID=A310739&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=18&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310739&LOCATION=SNCR,edison,Male,white & tan,chicken,,,S BARN,False,False,,,,,2024-03-27,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-04
A310855,"https://petharbor.com/detail.asp?ID=A310855&LOCATION=SNCR&searchtype=ADOPT&friends=1&samaritans=1&nosuccess=0&rows=19&imght=120&imgres=Detail&tWidth=200&view=sysadm.v_sncr&bgcolor=white&text=black&link=blue&alink=purple&vlink=purple&fontface=arial&fontsize=10&col_hdr_bg=silver&col_hdr_fg=black&col_bg=white&col_fg=black&SBG=silver&miles=200&shelterlist='SNCR','SNCR1'&atype=&where=type_OO",https://petharbor.com/get_image.asp?RES=Detail&ID=A310855&LOCATION=SNCR, ,Male,white,shorthaired rabbit,4 months old,1.8,S H09,False,False,,4,,,2024-03-31,Santa Cruz County Animal Shelter - Santa Cruz at (831) 454-7303,2024-04-05
